taxon_name,aus_native
Acacia mabellae,TRUE
Acacia mabellae,TRUE
Acacia macdonnellensis,TRUE
Acacia macdonnellensis subsp. macdonnellensis,TRUE
Acacia macdonnellensis,TRUE
Acacia mackenziei,TRUE
Acacia mackeyana,TRUE
Acacia macnuttiana,TRUE
Acacia maconochieana,TRUE
Acacia macradenia,FALSE
Acacia macraneura,TRUE
Acacia maidenii,TRUE
Acacia maitlandii,TRUE
Acacia malloclada,TRUE
Acacia mangium,TRUE
Acacia manipularis,TRUE
Acacia maranoensis,TRUE
Acacia mariae,TRUE
Acacia marramamba,TRUE
Acacia masliniana,TRUE
Acacia matthewii,TRUE
Acacia maxwellii,TRUE
Acacia mearnsii,TRUE
Acacia megacephala,TRUE
Acacia megalantha,TRUE
Acacia meiantha,TRUE
Acacia meiosperma,TRUE
Acacia meisneri,TRUE
Acacia melanoxylon,TRUE
Acacia melleodora,TRUE
Acacia melvillei,TRUE
Acacia menzelii,TRUE
Acacia merinthophora,TRUE
Acacia merrallii,TRUE
Acacia merrickiae,TRUE
Acacia microbotrya,TRUE
Acacia microcalyx,TRUE
Acacia microcarpa,TRUE
Acacia microcybe,TRUE
Acacia microcybe,TRUE
Acacia microneura,TRUE
Acacia microsperma,TRUE
Acacia midgleyi,TRUE
Acacia mimica,TRUE
Acacia mimica var. angusta,TRUE
Acacia mimica var. mimica,TRUE
Acacia mimula,TRUE
Acacia minniritchi,TRUE
Acacia minutifolia,TRUE
Acacia minutissima,TRUE
Acacia minyura,TRUE
Acacia mitchellii,TRUE
Acacia mitodes,TRUE
Acacia moirii,TRUE
Acacia moirii subsp. recurvistipula,TRUE
Acacia mollifolia,TRUE
Acacia montana,TRUE
Acacia montana,TRUE
Acacia montana,TRUE
Acacia monticola,TRUE
Acacia monticola x Acacia trachycarpa,TRUE
Acacia monticola x Acacia tumida var. kulparn,TRUE
Acacia monticola x Acacia tumida var. pilbarensis,TRUE
Acacia mooreana,TRUE
Acacia mountfordiae,TRUE
Acacia mucronata,TRUE
Acacia mucronata subsp. dependens,TRUE
Acacia mucronata subsp. longifolia,TRUE
Acacia mucronata subsp. mucronata,TRUE
Acacia mucronata var. x acuta,TRUE
Acacia muelleriana,TRUE
Acacia mulganeura,TRUE
Acacia multisiliqua,TRUE
Acacia multispicata,TRUE
Acacia multistipulosa,TRUE
Acacia muriculata,TRUE
Acacia murrayana,TRUE
Acacia linearifolia,TRUE
Acacia mutabilis,TRUE
Acacia mutabilis subsp. incurva,TRUE
Acacia mutabilis subsp. mutabilis,TRUE
Acacia myrtifolia,TRUE
Acacia nanodealbata,TRUE
Acacia nanopravissima,TRUE
Acacia nematophylla,TRUE
Acacia neobrachycarpa,TRUE
Acacia neorigida,TRUE
Acacia neriifolia,TRUE
Acacia nervosa,TRUE
Acacia nesophila,TRUE
Acacia neurocarpa,TRUE
Acacia neurophylla,TRUE
Acacia neurophylla subsp. erugata,TRUE
Acacia neurophylla subsp. neurophylla,TRUE
Acacia newbeyi,TRUE
Acacia nigricans,TRUE
Acacia nigripilosa,TRUE
Acacia nigripilosa subsp. latifolia,TRUE
Vachellia nilotica,FALSE
Vachellia nilotica subsp. indica,FALSE
Acacia nitidula,TRUE
Acacia nivea,TRUE
Acacia nodiflora,TRUE
Acacia notabilis,TRUE
Acacia sp. New England (J.B.Williams 97011),TRUE
Acacia nuperrima,TRUE
Acacia nyssophylla,TRUE
Acacia obesa,TRUE
Acacia obliquinervia,TRUE
Acacia saxatilis,TRUE
Acacia obovata,TRUE
Acacia obtecta,TRUE
Acacia obtriangularis,TRUE
Acacia obtusata,TRUE
Acacia obtusifolia,TRUE
Acacia octonervia,TRUE
Acacia oldfieldii,TRUE
Acacia olgana,TRUE
Acacia oligoneura,TRUE
Acacia olsenii,TRUE
Acacia homalophylla,TRUE
Acacia ommatosperma,TRUE
Acacia oncinocarpa,TRUE
Acacia oncinophylla,TRUE
Acacia oncinophylla subsp. patulifolia,TRUE
Acacia ophiolithica,TRUE
Acacia oraria,TRUE
Acacia orbifolia,TRUE
Acacia kybeanensis,TRUE
Acacia orites,TRUE
Acacia orthocarpa,TRUE
Acacia orthotricha,TRUE
Acacia orthotropica,TRUE
Acacia oshanesii,TRUE
Acacia oswaldii,TRUE
Acacia oxycedrus,TRUE
Acacia oxyclada,TRUE
Acacia pachyacra,TRUE
Acacia pachycarpa,TRUE
Vachellia pachyphloia,TRUE
Acacia pachyphylla,TRUE
Acacia pachypoda,TRUE
Vachellia pallidifolia,TRUE
Acacia palustris,TRUE
Acacia papulosa,TRUE
Acacia papyrocarpa,TRUE
Acacia paradoxa,TRUE
Acacia paradoxa x Acacia verniciflua,TRUE
Acacia paraneura,TRUE
Acacia parkerae,TRUE
Acacia parramattensis,TRUE
Acacia parvipinnula,TRUE
Acacia pataczekii,TRUE
Acacia patagiata,TRUE
Acacia paula,TRUE
Acacia pedina,TRUE
Acacia pedleyi,TRUE
Acacia pellita,TRUE
Acacia pelophila,TRUE
Acacia pendula,TRUE
Senegalia pennata,TRUE
Senegalia pennata subsp. kerrii,TRUE
Acacia penninervis,TRUE
Acacia penninervis var. longiracemosa,TRUE
Acacia penninervis var. penninervis,TRUE
Acacia pentadenia,TRUE
Acacia fimbriata,TRUE
Acacia perpusilla,TRUE
Acacia perryi,TRUE
Acacia petraea,TRUE
Acacia petricola,TRUE
Acacia peuce,TRUE
Acacia phacelia,TRUE
Acacia phaeocalyx,TRUE
Acacia pharangites,TRUE
Acacia phasmoides,TRUE
Acacia phlebocarpa,TRUE
Acacia phlebopetala,TRUE
Acacia phlebopetala var. phlebopetala,TRUE
Acacia phlebopetala var. pubescens,TRUE
Acacia phlebophylla,TRUE
Acacia pickardii,TRUE
Acacia piligera,TRUE
Acacia pilligaensis,TRUE
Acacia pinguiculosa,TRUE
Acacia pinguiculosa subsp. pinguiculosa,TRUE
Acacia pinguifolia,TRUE
Acacia platycarpa,TRUE
Acacia plautella,TRUE
Acacia plectocarpa,TRUE
Acacia plectocarpa subsp. plectocarpa,TRUE
Acacia plicata,TRUE
Acacia podalyriifolia,TRUE
Acacia polifolia,TRUE
Acacia poliochroa,TRUE
Acacia polyadenia,TRUE
Acacia polybotrya,TRUE
Acacia polystachya,TRUE
Acacia porcata,TRUE
Acacia praelongata,TRUE
Acacia praemorsa,TRUE
Acacia praetermissa,TRUE
Acacia prainii,TRUE
Acacia pravifolia,TRUE
Acacia pravissima,TRUE
Acacia preissiana,TRUE
Acacia prismifolia,TRUE
Acacia pritzeliana,TRUE
Acacia producta,TRUE
Acacia profusa,TRUE
Acacia proiantha,TRUE
Acacia prolata,TRUE
Acacia prominens,TRUE
Acacia provincialis,TRUE
Acacia pruinocarpa,TRUE
Acacia pruinosa,TRUE
Acacia pteraneura,TRUE
Acacia pterocaulon,TRUE
Acacia ptychoclada,TRUE
Acacia ptychophylla,TRUE
Acacia pubescens,TRUE
Acacia pubicosta,TRUE
Acacia pubifolia,TRUE
Acacia pubirhachis,TRUE
Acacia pulchella,TRUE
Acacia pulchella var. glaberrima,TRUE
Acacia pulchella var. goadbyi,TRUE
Acacia pulchella var. pulchella,TRUE
Acacia pulchella var. reflexa,TRUE
Acacia pulchella var. reflexa Acuminate bracteole variant (R.J.Cumming 882),TRUE
Acacia pulviniformis,TRUE
Acacia puncticulata,TRUE
Acacia purpureopetala,TRUE
Acacia pusilla,TRUE
Acacia pustula,TRUE
Acacia pycnantha,TRUE
Acacia pycnocephala,TRUE
Acacia pycnostachya,TRUE
Acacia pygmaea,TRUE
Acacia pyrifolia,TRUE
Acacia pyrifolia var. morrisonii,TRUE
Acacia pyrifolia var. pyrifolia,TRUE
Acacia quadrilateralis,TRUE
Acacia quadrimarginea,TRUE
Acacia quadrisulcata,TRUE
Acacia quinquenervia,TRUE
Acacia quornensis,TRUE
Acacia racospermoides,TRUE
Acacia ramiflora,TRUE
Acacia ramulosa,TRUE
Acacia ramulosa var. linophylla,TRUE
Acacia ramulosa var. ramulosa,TRUE
Acacia recurvata,TRUE
Acacia redolens,TRUE
Acacia rendlei,TRUE
Acacia repanda,TRUE
Acacia repens,TRUE
Acacia resinicostata,TRUE
Acacia resinimarginea,TRUE
Acacia resinistipulea,TRUE
Acacia resinosa,TRUE
Acacia restiacea,TRUE
Acacia retinervis,TRUE
Acacia retinodes,FALSE
Acacia retinodes,FALSE
Acacia retivenea,TRUE
Acacia retivenea subsp. retivenea,TRUE
Acacia retrorsa,TRUE
Acacia rhamphophylla,TRUE
Acacia rhetinocarpa,TRUE
Acacia rhigiophylla,TRUE
Acacia rhodophloia,TRUE
Acacia rhodophloia x Acacia sibirica,TRUE
Acacia rhodoxylon,TRUE
Acacia riceana,TRUE
Acacia richardsii,TRUE
Acacia ridleyana,TRUE
Acacia rigens,TRUE
Acacia rigescens,TRUE
Acacia neorigida,TRUE
Acacia rivalis,TRUE
Acacia robeorum,TRUE
Acacia robiniae,TRUE
Acacia robiniae,TRUE
Acacia rossei,TRUE
Acacia rostellata,TRUE
Acacia rostellifera,TRUE
Acacia rostriformis,TRUE
Acacia rothii,TRUE
Acacia acinacea,TRUE
Acacia roycei,TRUE
Acacia rubida,TRUE
Acacia rubricaulis,TRUE
Acacia rubricola,TRUE
Acacia rupicola,TRUE
Acacia ruppii,TRUE
Acacia ryaniana,TRUE
Acacia sabulosa,TRUE
Acacia saliciformis,TRUE
Acacia salicina,TRUE
Acacia saligna,TRUE
Acacia saxatilis,TRUE
Acacia saxicola,TRUE
Acacia scabra,TRUE
Acacia scalena,TRUE
Acacia scalpelliformis,TRUE
Acacia schinoides,TRUE
Acacia sciophanes,TRUE
Acacia scirpifolia,TRUE
Acacia scleroclada,TRUE
Acacia sclerophylla,TRUE
Acacia sclerophylla var. pilosa,TRUE
Acacia sclerophylla var. sclerophylla,TRUE
Acacia sclerophylla var. teretiuscula,TRUE
Acacia sclerosperma,TRUE
Acacia sclerosperma subsp. glaucescens,TRUE
Acacia sclerosperma subsp. sclerosperma,TRUE
Acacia scopulorum,TRUE
Acacia seclusa,TRUE
Acacia sedifolia,TRUE
Acacia sedifolia subsp. pulvinata,TRUE
Acacia semicircinalis,TRUE
Acacia semilunata,TRUE
Acacia semirigida,TRUE
Acacia semitrullata,TRUE
Acacia victoriae,TRUE
Acacia sericata,TRUE
Acacia sericocarpa,TRUE
Acacia sericoflora,TRUE
Acacia sericophylla,TRUE
Acacia serpentinicola,TRUE
Acacia sertiformis,TRUE
Acacia oswaldii,TRUE
Acacia sessilis,TRUE
Acacia sessilispica,TRUE
Acacia setulifera,TRUE
Acacia shapelleae,TRUE
Acacia shirleyi,TRUE
Acacia shuttleworthii,TRUE
Acacia sibilans,TRUE
Acacia sibina,TRUE
Acacia sibirica,TRUE
Acacia siculiformis,TRUE
Acacia siculiformis,TRUE
Acacia signata,TRUE
Acacia silvestris,TRUE
Acacia simmonsiana,TRUE
Acacia simsii,TRUE
Acacia simulans,TRUE
Acacia singula,TRUE
Acacia glaucoptera,TRUE
Acacia smeringa,TRUE
Acacia solenota,TRUE
Acacia longifolia subsp. sophorae,TRUE
Acacia sorophylla,TRUE
Acacia sp. Gerang Gerung (M.G.Corrick 6451),TRUE
Acacia sp. Airlie Island (V.Long VL 163),TRUE
Acacia sp. Ambathala (C.Sandercoe 624),TRUE
Acacia sp. Annan River (L.J.Webb+ 11134),TRUE
Acacia sp. Baroalba (K.G.Brennan 186),TRUE
Acacia sp. Biloela (T.Shepard A32),TRUE
Acacia sp. Blackall (D.Orr D01),TRUE
Acacia sp. Blyth Range (W.V.Fitzgerald s.n. 1898),TRUE
Acacia sp. Boyd Creek (A.R.Bean 19248),TRUE
Acacia sp. Bulburin (W.J.McDonald 3208),TRUE
Acacia sp. Cadoux  (B.R.Maslin 5786),TRUE
Acacia sp. Cape Arid  (A.S.Weston 8164),TRUE
Acacia sp. Castletower (N.Gibson TO1345),TRUE
Acacia sp. Charters Towers (E.J.Thompson+ 347),TRUE
Acacia sp. Cockburn Range (R.Pullen 10.763),TRUE
Acacia sp. Comet (L.Pedley 4091),TRUE
Acacia sp. Dinner Creek (K.G.Brennan 354),TRUE
Acacia sp. Edgar Range (S.D.Hopper 1763),TRUE
Acacia sp. El Sharana (N.B.Byrnes 1326),TRUE
Acacia sp. Esperance (M.A.Burgman 1833b),TRUE
Acacia sp. F Kimberley Flora (J.J.Alford 557),TRUE
Acacia sp. Fermoy Road (I.V.Newman 487),TRUE
Acacia sp. Gayndah (P.I.Forster+ PIF24863),TRUE
Acacia sp. Gerang Gerung (M.G.Corrick 6451),TRUE
Acacia sp. Gimbat (J.Russell-Smith 5223),TRUE
Acacia sp. Goodlands (B.R.Maslin 7761),TRUE
Acacia sp. Gove (N.B.Byrnes 2586),TRUE
Acacia equisetifolia,TRUE
Acacia sp. Hervey Range (G.Cocks AQ398930),TRUE
Acacia sp. Indiana Station (P.K.Latz 4430),TRUE
Acacia sp. Iron Range (D.G.Fell DF2327),TRUE
Acacia sp. Jericho (G.R.Beeston 1065C),TRUE
Acacia sp. Jim Jim Falls (M.Lazarides 9075),TRUE
Acacia sp. Jimblebar (S.van Leeuwen 1342),TRUE
Acacia sp. Kalannie (B.R.Maslin 7571),TRUE
Acacia sp. Kalannie (B.R.Maslin 7706),TRUE
Acacia sp. Kalannie North (B.R.Maslin 7702),TRUE
Acacia sp. Kalannie North East (B.R.Maslin 7519),TRUE
Acacia sp. Kokeby (L.Preiss 937),TRUE
Acacia sp. Krichauff Range (A.Soos 241),TRUE
Acacia sp. Kununurra (G.Lullfitz 6195),TRUE
Acacia sp. L Kimberley Flora (T.G.Hartley 1469),TRUE
Acacia sp. Lake Disappointment (S.van Leeuwen 2865),TRUE
Acacia sp. Lake King (R.Hnatiuk 760791),TRUE
Acacia sp. Lake Mackay (P.K.Latz 12836),TRUE
Acacia sp. Laterite (I.D.Cowie 8754),TRUE
Acacia sp. Little Sandy Desert (A.S.Mitchell 591),TRUE
Acacia sp. Manmanning (B.R.Maslin 7711),TRUE
Acacia sp. Marble Bar (J.G. & M.H.Simmons 3499),TRUE
Acacia sp. Mekunga Creek (J.R.Clarkson 4373),TRUE
Acacia sp. Merredin (B.R.Maslin 586),TRUE
Acacia sp. Moorine Rock (B.R.Maslin 4474),TRUE
Acacia sp. Mt Beaufort (E.J.Thompson+ JER164),TRUE
Acacia sp. Muggon Station (S.Patrick & D.Edinger SP3235),TRUE
Acacia sp. Mulga Blue Crown (D.E.Albrecht 9573),TRUE
Acacia sp. Mulga Holey Trunk (P.K.Latz 12458),TRUE
Acacia sp. Mulga Paraburdoo (B.R.Maslin et al. BRM 9201),TRUE
Acacia sp. Mullewa (B.R.Maslin 4269),TRUE
Acacia sp. Murchison River (B.R.Maslin 7789),TRUE
Acacia sp. Nalgi (N.T.Burbidge 1317),TRUE
Acacia sp. Nantglyn (P.I.Forster+ PIF5741),TRUE
Acacia acuminata,TRUE
Acacia sp. New England (J.B.Williams 97011),TRUE
Acacia sp. New Norcia (E.A.Griffin 5917),TRUE
Acacia sp. Northampton (B.R.Maslin 7798),TRUE
Acacia sp. Nullagine (B.R.Maslin 4955),TRUE
Acacia sp. P129 (B.R.Maslin 5171),TRUE
Acacia sp. P170 (B.R.Maslin 4474),TRUE
Acacia sp. P176 (B.R.Maslin 5831),TRUE
Acacia sp. P19 (A.A.Mitchell 231),TRUE
Acacia sp. P69 (W.E.Blackall 3754),TRUE
Acacia sp. P94 (J.S.Beard 6178),TRUE
Acacia sp. Petrudor Rocks (B.R.Maslin 7714),TRUE
Acacia sp. Pilbara (S.van Leeuwen 690),TRUE
Acacia sp. Pine Islet (H.Heatwole AQ6370),TRUE
Acacia sp. Ravensthorpe (R.S.Cowan & B.R.Maslin RSC A-760),TRUE
Acacia sp. Ravensthorpe Range (B.R.Maslin 5463),TRUE
Acacia sp. Richards Creek (J.R.Clarkson 5249),TRUE
Acacia sp. Ripon Hills (B.R.Maslin 8460),TRUE
Acacia sp. Ronlow Park (E.J.Thompson+61),TRUE
Acacia sp. Rudall River (B.R.Maslin 2237),TRUE
Acacia sp. Ruined Castle Creek (P.I.Forster+ PIF17848),TRUE
Acacia sp. Shark Bay (B.R.Maslin 3682),TRUE
Acacia sp. Small Red-leaved Wattle (J.B.Williams 95033),TRUE
Acacia sp. Small seed (B.R.Maslin 7830),TRUE
Acacia sp. Tanami (D.E.Albrecht 6176),TRUE
Acacia sp. The Springs (V.J.Hansen AQ408159),TRUE
Acacia sp. Tootbardie Road (B.R.Maslin 8204),TRUE
Acacia sp. Urandangie (L.Pedley 2025),TRUE
Acacia sp. Wiluna (B.R.Maslin 7090),TRUE
Acacia sp. Winged (C.R.Alcock 4936),TRUE
Acacia sp. Wirrabara (B.R.Maslin 5999),TRUE
Acacia sp. Wubin (B.R.Maslin 4131),TRUE
Acacia sp. Yinnetharra (L.Sweedman 8229),TRUE
Acacia spania,TRUE
Acacia sparsiflora,TRUE
Acacia spathulifolia,TRUE
Acacia speckii,TRUE
Acacia spectabilis,TRUE
Acacia spectrum,TRUE
Acacia sphacelata,TRUE
Acacia sphacelata subsp. recurva,TRUE
Acacia sphaerostachya,TRUE
Acacia sphenophylla,TRUE
Acacia spilleriana,TRUE
Acacia spinescens,TRUE
Acacia spinosissima,TRUE
Acacia spirorbis,TRUE
Acacia spirorbis subsp. solandri,TRUE
Acacia splendens,TRUE
Acacia spondylophylla,TRUE
Acacia spongolitica,TRUE
Acacia spooneri,TRUE
Acacia sporadica,TRUE
Acacia squamata,TRUE
Acacia stanleyi,TRUE
Acacia startii,TRUE
Acacia steedmanii,TRUE
Acacia steedmanii subsp. borealis,TRUE
Acacia stellaticeps,TRUE
Acacia stenophylla,TRUE
Acacia stenoptera,TRUE
Acacia stereophylla,TRUE
Acacia stereophylla var. cylindrata,TRUE
Acacia stereophylla var. stereophylla,TRUE
Acacia stictophylla,TRUE
Acacia stigmatophylla,TRUE
Acacia stipuligera,TRUE
Acacia stipulosa,TRUE
Acacia storyi,TRUE
Acacia chamaeleon,TRUE
Acacia striatifolia,TRUE
Acacia stricta,TRUE
Acacia strongylophylla,TRUE
Acacia suaveolens,TRUE
Acacia suaveolens,TRUE
Acacia suaveolens,TRUE
Acacia subcaerulea,TRUE
Acacia subcontorta,TRUE
Vachellia suberosa,TRUE
Acacia subflexuosa,TRUE
Acacia subflexuosa subsp. capillata,TRUE
Acacia sublanata,TRUE
Acacia subporosa,TRUE
Acacia subracemosa,TRUE
Acacia subrigida,TRUE
Acacia subsessilis,TRUE
Acacia subternata,TRUE
Acacia subtessarogona,TRUE
Acacia subtiliformis,TRUE
Acacia subtilinervis,TRUE
Acacia subulata,TRUE
Acacia sulcata,TRUE
Acacia sulcata var. planoconvexa,TRUE
Acacia sulcata var. platyphylla,TRUE
Acacia sulcata var. sulcata,TRUE
Acacia sulcaticaulis,TRUE
Vachellia sutherlandii,TRUE
Acacia symonii,TRUE
Acacia synantha,TRUE
Acacia synchronicia,TRUE
Acacia synoria,TRUE
Acacia tabula,TRUE
Acacia tarculensis,TRUE
Acacia tayloriana,TRUE
Acacia telmica,TRUE
Acacia tenuinervis,TRUE
Acacia tenuior,TRUE
Acacia tenuispica,TRUE
Acacia tenuissima,TRUE
Acacia tephrina,TRUE
Acacia teretifolia,TRUE
Acacia terminalis,TRUE
Acacia alaticaulis,TRUE
Acacia terminalis subsp. Glabrous form (M.Hancock 94),TRUE
Acacia terminalis subsp. Bright yellow flower (M.Tindale NSW248078),TRUE
Acacia terminalis subsp. Long inflorescences (P.G.Kodela 307),TRUE
Acacia tessellata,TRUE
Acacia tetanophylla,TRUE
Acacia tetragonocarpa,TRUE
Acacia tetragonophylla,TRUE
Acacia tetraneura,TRUE
Acacia tetraptera,TRUE
Acacia thieleana,TRUE
Acacia thoma,TRUE
Acacia thomsonii,TRUE
Acacia conferta,TRUE
Acacia tingoorensis,TRUE
Acacia tolmerensis,TRUE
Acacia toondulya,TRUE
Acacia torringtonensis,TRUE
Acacia torticarpa,TRUE
Acacia torulosa,TRUE
Acacia trachycarpa,TRUE
Acacia trachycarpa x Acacia tumida var. pilbarensis,TRUE
Acacia trachyphloia,TRUE
Acacia translucens,TRUE
Acacia tratmaniana,TRUE
Acacia trigonophylla,TRUE
Acacia trinalis,TRUE
Acacia trinervata,TRUE
Acacia trineura,TRUE
Acacia triptera,TRUE
Acacia triptycha,TRUE
Acacia triquetra,TRUE
Acacia tropica,TRUE
Acacia truculenta,TRUE
Acacia trudgeniana,TRUE
Acacia trulliformis,TRUE
Acacia truncata,TRUE
Acacia tuberculata,TRUE
Acacia tumida,TRUE
Acacia tumida var. extenta,TRUE
Acacia tumida var. kulparn,TRUE
Acacia tumida var. pilbarensis,TRUE
Acacia tumida var. tumida,TRUE
Acacia tysonii,TRUE
Acacia ulicifolia,TRUE
Acacia ulicina,TRUE
Acacia uliginosa,TRUE
Acacia umbellata,TRUE
Acacia umbraculiformis,TRUE
Acacia uncifera,TRUE
Acacia uncifolia,TRUE
Acacia uncinata,TRUE
Acacia uncinella,TRUE
Acacia undoolyana,TRUE
Acacia undosa,TRUE
Acacia undulifolia,TRUE
Acacia unguicula,TRUE
Acacia unifissilis,TRUE
Acacia urophylla,TRUE
Vachellia valida,TRUE
Acacia validinervia,TRUE
Acacia varia,TRUE
Acacia varia var. crassinervis,TRUE
Acacia varia var. parviflora,TRUE
Acacia varia var. parviflora villous variant (K.M.Allan 345),TRUE
Acacia varia var. varia,TRUE
Acacia vassalii,TRUE
Acacia venulosa,TRUE
Acacia verniciflua,TRUE
Acacia veronica,TRUE
Acacia verriculum,TRUE
Acacia verticillata,TRUE
Acacia verticillata subsp. cephalantha,TRUE
Acacia verticillata subsp. ovoidea,TRUE
Acacia verticillata subsp. ruscifolia,TRUE
Acacia verticillata subsp. verticillata,TRUE
Acacia vestita,TRUE
Acacia victoriae,TRUE
Acacia victoriae subsp. arida,TRUE
Acacia victoriae subsp. victoriae,TRUE
Acacia vincentii,TRUE
Acacia viscidula,TRUE
Acacia viscifolia,TRUE
Acacia dodonaeifolia,TRUE
Acacia vittata,TRUE
Acacia volubilis,TRUE
Acacia gunnii,TRUE
Acacia walkeri,TRUE
Acacia wanyu,TRUE
Acacia wardellii,TRUE
Acacia warramaba,TRUE
Acacia wattsiana,TRUE
Acacia webbii,TRUE
Acacia websteri,TRUE
Acacia pycnantha,TRUE
Acacia whibleyana,TRUE
Acacia whitei,TRUE
Acacia wickhamii,TRUE
Acacia wickhamii subsp. cassitera,TRUE
Acacia wilcoxii,TRUE
Acacia wilhelmiana,TRUE
Acacia willdenowiana,TRUE
Acacia williamsiana,TRUE
Acacia williamsonii,TRUE
Acacia willingii,TRUE
Acacia wilsonii,TRUE
Acacia wiseana,TRUE
Acacia woodmaniorum,TRUE
Acacia x grayana,TRUE
Acacia x nabonnandii,TRUE
Acacia xanthina,TRUE
Acacia xanthocarpa,TRUE
Acacia xerophila,TRUE
Acacia xerophila var. brevior,TRUE
Acacia xerophila var. xerophila,TRUE
Acacia xiphophylla,TRUE
Acacia yalwalensis,TRUE
Acacia yirrkallensis,TRUE
Acacia yorkrakinensis,TRUE
Acacia yorkrakinensis subsp. acrita,TRUE
Acacia zatrichota,TRUE
Acaciella angustissima,FALSE
Acaciella glauca,FALSE
Acaciella texensis,FALSE
Acaena x ovina,TRUE
Acaena x ovina,TRUE
Acaena x ovina,TRUE
Acaena x ovina,TRUE
Acaena x ovina,TRUE
Acaena echinata,TRUE
Acaena echinata,TRUE
Acaena echinata,TRUE
Acaena echinata,TRUE
Acaena echinata,TRUE
Acaena echinata,TRUE
Acaena magellanica,TRUE
Acaena minor,TRUE
Acaena montana,TRUE
Acaena novae-zelandiae,TRUE
Acaena x ovina,TRUE
Acaena x ovina,TRUE
Acaena pallida,TRUE
Acaena novae-zelandiae,TRUE
"Acaena sp. Thredbo River Gorge (L.A.S.Johnson & E.F.Constable s.n., 19 Jan 1951)",TRUE
"Acaena sp. Thredbo River Gorge (L.A.S.Johnson & E.F.Constable s.n., 19 Jan 1951)",TRUE
Acaena x anserovina,TRUE
Acaena x ovina,TRUE
Acalypha australis,FALSE
Acalypha capillipes,TRUE
Acalypha eremorum,TRUE
Acalypha hispida,FALSE
Acalypha indica,FALSE
Acalypha lanceolata,TRUE
Acalypha lanceolata var. lanceolata,TRUE
Acalypha lyonsii,TRUE
Acalypha nemorum,TRUE
Acalypha pubiflora,TRUE
Acalypha sp. Reid River Gorge (R.J.Cumming 17296),TRUE
Acalypha wilkesiana,FALSE
Acanthocarpus canaliculatus,TRUE
Acanthocarpus humilis,TRUE
Acanthocarpus parviflorus,TRUE
Acanthocarpus preissii,TRUE
Acanthocarpus robustus,TRUE
Acanthocarpus rupestris,TRUE
Acanthocarpus sp. Ajana (C.A.Gardner 8596),TRUE
Acanthocarpus sp. Cooloomia (S.D.Hopper 3301),TRUE
Acanthocarpus verticillatus,TRUE
Acanthocereus tetragonus,FALSE
Acanthocladium dockeri,TRUE
Acanthospermum australe,FALSE
Acanthospermum hispidum,FALSE
Acanthus ebracteatus,TRUE
Acanthus ilicifolius,TRUE
Acanthus mollis,FALSE
Acer negundo,FALSE
Acer palmatum,FALSE
Acer pseudoplatanus,FALSE
Acer saccharinum,FALSE
Aceratium concinnum,TRUE
Aceratium doggrellii,TRUE
Aceratium ferrugineum,TRUE
Aceratium megalospermum,TRUE
Aceratium sericoleopsis,TRUE
Rumex sagittatus,FALSE
Rumex vesicarius,FALSE
Rumex acetosella,FALSE
Achillea distans,FALSE
Achillea millefolium,FALSE
Achillea tomentosa,FALSE
Achnophora tatei,TRUE
Achyranthes arborescens,TRUE
Achyranthes aspera,TRUE
Achyranthes bidentata,TRUE
Achyranthes margaretarum,TRUE
Acianthus fornicatus,TRUE
Acidonia microcarpa,TRUE
Chordifex hookeri,TRUE
Chordifex monocephalus,TRUE
Aciphylla glacialis,TRUE
Aciphylla simplicifolia,TRUE
Ackama australiensis,TRUE
Ackama paniculosa,TRUE
Ackama paniculosa,TRUE
Ackama sp. Bellenden Ker (W.Sayer 45),TRUE
Acmella grandiflora,TRUE
Acmella grandiflora var. brachyglossa,TRUE
Acmella grandiflora var. discoidea,TRUE
Acmella uliginosa,FALSE
Syzygium ingens,TRUE
Syzygium divaricatum,TRUE
Syzygium graveolens,TRUE
Syzygium hemilamprum,TRUE
Syzygium hemilamprum subsp. hemilamprum,TRUE
Syzygium hemilamprum subsp. orophilum,TRUE
Syzygium ingens,TRUE
Syzygium mackinnonianum,TRUE
Syzygium graveolens,TRUE
Syzygium resa,TRUE
Syzygium smithii,TRUE
Syzygium smithii,TRUE
Syzygium claviflorum,TRUE
Syzygium pringlei,TRUE
Acokanthera oblongifolia,FALSE
Acomis acoma,TRUE
Acomis bella,TRUE
Acomis kakadu,TRUE
Acomis macra,TRUE
Acrachne racemosa,TRUE
Acradenia euodiiformis,TRUE
Acradenia frankliniae,TRUE
Acriopsis javanica,TRUE
Acroceras macrum,FALSE
Acronychia aberrans,TRUE
Acronychia acidula,TRUE
Acronychia acronychioides,TRUE
Acronychia acuminata,TRUE
Acronychia baeuerlenii,TRUE
Acronychia chooreechillum,TRUE
Acronychia crassipetala,TRUE
Acronychia eungellensis,TRUE
Pitaviaster haplophyllus,TRUE
Acronychia imperforata,TRUE
Acronychia laevis,TRUE
Acronychia littoralis,TRUE
Acronychia acronychioides,TRUE
Acronychia oblongifolia,TRUE
Acronychia octandra,TRUE
Acronychia parviflora,TRUE
Acronychia pauciflora,TRUE
Acronychia peninsularis,TRUE
Acronychia pubescens,TRUE
Acronychia suberosa,TRUE
Acronychia trifoliolata,TRUE
Acronychia trifoliolata var. trifoliolata,TRUE
Acronychia vestita,TRUE
Acronychia wilcoxiana,TRUE
Acrophyllum australe,TRUE
