taxon_name,med_w,med_w_lwr,med_w_upr,med_w_warnings,med_w_messages,med_wo,med_wo_lwr,med_wo_upr,med_wo_warnings,med_wo_messages,num_unburnt_pixels,num_pixels
Hibiscus brachysiphonius,151412.53173793523,35256.01493654157,650265.0628142769,NA,NA,5990.37739812871,4566.713060547518,7857.866455859397,NA,NA,427,458
Hibiscus burtonii,15034.327482518256,11485.84034314266,19679.100187610547,NA,NA,5864.226807062201,5080.66044377343,6768.638925046111,NA,NA,147,252
Hibiscus byrnesii,1329.0234016133202,1159.5472466616443,1523.269713348083,NA,NA,1267.0141562636124,1115.4606577710042,1439.1586659634165,NA,NA,3,44
Hibiscus diversifolius,12017.137526944533,6178.6760912043355,23372.578884184586,NA,NA,7076.049935684812,6560.294760781189,7632.352587514326,NA,NA,81,92
Hibiscus heterophyllus subsp. heterophyllus,Inf,NA,NA,Ran out of iterations and did not converge,NA,13219.213836155288,10074.231888116714,17345.998820230332,NA,NA,737,920
Hibiscus krichauffianus,87081.90331204893,16955.39651232931,447247.4518030162,NA,NA,7891.022736904202,5748.271133916952,10832.516139841255,NA,NA,351,412
Hibiscus meraukensis,2226.2180329005078,2125.9573773897146,2331.2070047690786,NA,NA,1620.5669062720478,1560.3004874997482,1683.1611082250472,NA,NA,354,1131
Hibiscus caesius,2869.674002012511,1386.380219822628,5939.949777183115,NA,NA,1820.9466976262202,1088.5907262158664,3045.9995623169652,NA,NA,2,5
Hibiscus splendens,16723.313084918656,11825.120076131541,23650.432193133554,NA,NA,6513.204983358427,5374.299858047356,7893.4633860675895,NA,NA,109,182
Hibiscus sturtii,7670.578919031647,6808.932426235935,8641.263750302642,NA,NA,2925.86873401467,2706.7759954389307,3162.6953479378703,NA,NA,387,678
Hibiscus sturtii var. campylochlamys,3935.3084550596236,3485.2590936781658,4443.472413444002,NA,NA,2802.244617898978,2540.3783160086577,3091.1045213460325,NA,NA,56,192
Hibiscus sturtii var. grandiflorus,24405.717422615482,17396.79443379063,34238.43657976549,NA,NA,5620.72888871798,4870.70671649834,6486.24421040515,NA,NA,291,399
Hibiscus sturtii var. sturtii,186931.15201980041,46900.438375925114,745051.7906755178,NA,NA,12396.815065469502,7510.284079028686,20462.744438200716,NA,NA,345,419
Hibiscus sturtii var. truncatus,11747.47362881679,8468.784817195849,16295.506337524454,NA,NA,6172.946047866588,4996.968061537238,7625.676698471677,NA,NA,46,100
Hibiscus symonii,6268.58490533871,4015.0078213650213,9787.068534795717,NA,NA,4588.769622805206,3129.8882274531525,6727.654510625814,NA,NA,7,30
Hibiscus tiliaceus,37235.367189799035,22615.95204356245,61305.07206101969,NA,NA,2145.169843494538,1724.161234159866,2668.981047866257,NA,NA,272,317
Hibiscus verdcourtii,27121.46675273698,19066.30995647937,38579.77555692909,NA,NA,4361.372730724314,3660.4568482916243,5196.502208510739,NA,NA,309,424
Hierochloe rariflora,37565.091925771136,29828.697325608904,47308.0039663726,NA,NA,23595.274548372814,19593.77427275695,28413.973401090643,NA,NA,574,1941
Hierochloe redolens,25146.75052332193,15688.37432568136,40307.49450228509,NA,NA,8478.539362598149,7076.417751810997,10158.477388468094,NA,NA,268,370
Hierochloe submutica,20758.608499232163,7224.041008925117,59650.80019507128,NA,NA,16560.434967160425,6563.253219650589,41785.37641675053,NA,NA,6,34
Hippocratea barbata,57041.474176660544,25793.96450039757,126143.06638269911,NA,NA,2351.590249894948,1814.6906622020426,3047.3384905671005,NA,NA,179,199
Histiopteris incisa,129196.19059542948,84276.32430555906,198058.65765872647,NA,NA,17102.752760961685,14361.055764505165,20367.87244608694,NA,NA,4012,5033
Homalanthus novo-guineensis,2712.947652541763,2258.2595165683,3259.1847444603736,NA,NA,1377.585181579887,1206.1115720133323,1573.4372976296363,NA,NA,69,130
Homalanthus populifolius,176186.0971695179,72595.92080304261,427593.4583162673,NA,NA,15329.162269633183,11402.507621878158,20608.02971426035,NA,NA,1885,2126
Homalocalyx ericaeus,1807.5502072918862,1699.7168520077746,1922.2247211478466,NA,NA,1698.0896119108313,1605.157602837554,1796.402001262735,NA,NA,17,222
Homalosciadium homalocarpum,71399.25877204421,18702.44917238345,272576.82168841135,NA,NA,13532.494645476067,7714.094445303001,23739.456734463794,NA,NA,190,262
Homopholis belsonii,10154.359058516842,9015.420157367233,11437.182747941344,Ran out of iterations and did not converge,NA,22828.61596738423,0,Inf,Ran out of iterations and did not converge,NA,207,213
Homoranthus biflorus,18451.507259001763,0,Inf,Ran out of iterations and did not converge,NA,24998.80153632303,0,Inf,Ran out of iterations and did not converge,NA,5,16
Homoranthus binghiensis,4408.908380779627,3706.8925767773235,5243.872787651206,NA,NA,4408.908380779627,3706.8925767773235,5243.872787651206,NA,NA,0,10
Homoranthus croftianus,20709.416507670267,0,Inf,Ran out of iterations and did not converge,NA,25430.46373663867,0,Inf,Ran out of iterations and did not converge,NA,2,8
Homoranthus flavescens,12107.740213165645,10502.329400953631,13958.557903944366,NA,NA,5856.901284215373,5482.730628268911,6256.607332881936,NA,NA,258,511
Homoranthus lunatus,9691.058128260556,6481.023619969553,14491.014560716263,NA,NA,8847.72228988829,6192.757052315364,12640.92698254937,NA,NA,3,24
Homoranthus virgatus,11216.031864040659,9178.547343058151,13705.80398763418,NA,NA,5584.585777104792,4911.97245617804,6349.302358691957,NA,NA,114,215
Hookerochloa eriopoda,11599.550288214445,9187.276514742874,14645.207061407518,NA,NA,8880.501244519151,7705.130256126436,10235.167963734422,NA,NA,91,211
Hookerochloa hookeriana,11126.26222115088,9662.50257044317,12811.764872641214,NA,NA,7627.404698792621,7176.473510309419,8106.669989875765,NA,NA,216,372
Hornstedtia scottiana,11694.71555641263,7143.038469117234,19146.80601773403,Ran out of iterations and did not converge,NA,39811.71937635918,0,Inf,Ran out of iterations and did not converge,NA,27,28
Hovea apiculata,24809.73320604219,15350.192700092923,40098.705845644945,NA,NA,7036.093054134438,5664.535891222622,8739.746100497125,NA,NA,145,221
Hovea asperifolia,9231.368438770469,6490.114872994228,13130.45530317583,NA,NA,6868.058430445679,5972.215006346397,7898.280044152846,NA,NA,8,15
Hovea asperifolia subsp. asperifolia,9259.347529785318,8275.700235677925,10359.910851739327,NA,NA,7638.300009949554,7027.39685800049,8302.309976356724,NA,NA,59,225
Hovea asperifolia subsp. spinosissima,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,7,7
Hovea chorizemifolia,34220.25872598993,15479.619289193995,75649.54185217971,NA,NA,9128.507171979685,7056.261924265269,11809.318316590303,NA,NA,268,354
Hovea corrickiae,38416.77946881344,5269.17832448381,280090.908652257,NA,NA,11358.36462876928,4213.388433090256,30619.642382569175,NA,NA,34,80
Hovea elliptica,28868.89984552549,12071.823144333377,69037.90490686506,NA,NA,8122.44617409212,6283.203644199635,10500.078556570097,NA,NA,156,204
Hovea graniticola,11669.8612461499,8646.867437906118,15749.710803635213,NA,NA,7018.6671934263795,5818.252542787973,8466.749906403127,NA,NA,42,89
Hovea heterophylla,Inf,NA,NA,Ran out of iterations and did not converge,NA,11444.878591994508,10535.155922573249,12433.156846291919,NA,NA,3737,5351
Hovea lanceolata,25977.839650375805,19470.320446266887,34660.351624054936,NA,NA,8197.485619263447,7299.551941842899,9205.876061081302,NA,NA,607,872
Hovea linearis,17190.86837682681,15783.7633803189,18723.415222879088,NA,NA,9015.524774666523,8585.123494069352,9467.503527325396,NA,NA,1950,3446
Hovea longifolia,17517.016456376925,13462.766420143089,22792.185198569245,NA,NA,7873.681760011059,6640.178718549898,9336.324681253365,NA,NA,179,346
Hovea longipes,26551.717376951157,17144.89281515039,41119.749377640284,NA,NA,5102.626782203378,4291.740711250632,6066.722532935129,NA,NA,202,274
Hovea magnibractea,78957.17106989118,1870.942511629725,3332135.982056233,NA,NA,39741.088461950734,2020.8531940359912,781528.3746496951,NA,NA,5,15
Hovea montana,13405.865117816707,11767.51232705041,15272.320483911657,NA,NA,9341.835846061058,8463.776262382677,10310.988177065015,NA,NA,245,815
Hovea pannosa,101585.09574497853,19959.12731008281,517033.2107808801,NA,NA,24423.455964002875,8869.532992983392,67253.28173394006,NA,NA,64,113
Hovea pedunculata,9626.357054256594,8159.66208962319,11356.689666583372,NA,NA,7688.732990660904,6694.073174845974,8831.18744859518,NA,NA,42,172
Hovea planifolia,9812.467382290855,7815.303323727901,12319.997336020748,NA,NA,4785.067184982337,4143.639271199925,5525.786987283824,NA,NA,82,179
Hovea purpurea,13875.354625038488,11202.586387497047,17185.805073143674,NA,NA,7313.62759640923,6388.5358271604955,8372.677255960998,NA,NA,151,294
Hovea rosmarinifolia,11403.120315812488,8322.875577864492,15623.344566477235,NA,NA,6350.911300106636,5445.552756102343,7406.79158724951,NA,NA,40,66
Hovea trisperma,52799.27772172558,21236.435773341655,131272.67483536113,NA,NA,9791.99874993469,7310.748143487375,13115.379936065496,NA,NA,369,466
Howittia trilocularis,21737.917139162946,16248.880179696289,29081.206601521404,NA,NA,13081.862863719683,10673.699969889416,16033.347055654729,NA,NA,224,542
Hoya australis subsp. tenuipes,44869.04551797618,7780.065852752562,258767.89268845902,NA,NA,1742.221862701372,1250.2656363586118,2427.753695378712,NA,NA,30,32
Hoya pottsii,194116.3642230915,8584.205884612838,4389592.1609633425,NA,NA,2130.318399053972,1489.1001378632338,3047.6502996366607,NA,NA,62,64
Huberantha nitidissima,8425.841485247449,6732.794820513243,10544.626210531851,NA,NA,2131.3655226887663,1859.7678949046667,2442.626848088064,NA,NA,193,279
Huperzia australiana,193494.5754884545,30036.347201303626,1246494.804862032,NA,NA,12919.747891024981,6183.057981251694,26996.331924070524,NA,NA,143,176
Hyalosperma cotula,83780.67451966641,21424.417045207167,327626.2503740119,NA,NA,14354.892044357552,8213.564267414671,25088.124825742758,NA,NA,245,324
Hyalosperma demissum,1094884.3989302197,104139.65963980272,11511194.20945957,NA,NA,28749.803997419454,12396.31920651748,66677.14957319506,NA,NA,1147,1298
Hyalosperma glutinosum,100101.08224735358,4067.8522395663863,2463272.035701952,NA,NA,9297.474950212041,3083.2184880970317,28036.624969504883,NA,NA,32,39
Hyalosperma glutinosum subsp. glutinosum,1001924.5755343671,107438.77027319063,9343487.946736256,NA,NA,15638.738123177194,8032.5220315283395,30447.489484044567,NA,NA,635,695
Hyalosperma praecox,495701.77930792776,125.62378223657124,1956001082.2338727,NA,NA,19153.91200491184,1742.156627883887,210585.16738390364,NA,NA,140,153
Hyalosperma semisterile,6117988.89922757,87927.41308737271,425689632.5822547,NA,NA,27895.329602871454,8330.548063829263,93409.14999716694,NA,NA,1038,1090
Hyalosperma stoveae,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,2,2
Hybanthus calycinus,36859.45171771189,7521.878579654888,180622.3228071131,NA,NA,10248.19901465711,6140.786224795142,17102.953791152817,NA,NA,126,154
Hybanthus debilissimus,8134.390717555336,7477.8850760349105,8848.532930508156,Ran out of iterations and did not converge,NA,10048.354441057674,0,Inf,Ran out of iterations and did not converge,NA,49,57
Hybanthus enneaspermus,1802.9461200001829,1723.266807797096,1886.3095934512173,NA,NA,1450.2021513904704,1396.2583508086007,1506.2300459507437,NA,NA,202,824
Hybanthus floribundus,112470.12560821767,15160.73082083092,834361.437045486,NA,NA,12356.786690207933,5791.824276807177,26363.05419671197,NA,NA,114,144
Hybanthus monopetalus,19129.123862489687,17015.24525666678,21505.618886280747,NA,NA,7987.5035454816625,7503.630224822685,8502.579548499789,NA,NA,1331,2205
Hybanthus vernonii,15687.826173205072,10245.444388357044,24021.20207888451,NA,NA,9587.296314480536,7151.363631455652,12852.968378975102,NA,NA,44,105
Hybanthus vernonii subsp. scaber,9320.138852610542,6832.627951231933,12713.261844775077,NA,NA,5430.9481422962945,4380.495961033398,6733.300974749298,NA,NA,24,50
Hybanthus vernonii subsp. vernonii,12634.673305368622,9673.603018018492,16502.12120923827,NA,NA,8600.059089813813,7193.669729170131,10281.402835103645,NA,NA,60,140
Hydriastele ramsayi,1021.8506863366518,953.5552353903627,1095.0375881888217,NA,NA,959.8856021728167,905.968201429467,1017.0118198463109,NA,NA,13,116
Hydrilla verticillata,6212.8800248377365,5040.7208085597995,7657.610819762163,NA,NA,2102.1208235446256,1819.8499075779678,2428.1738501506698,NA,NA,146,238
Hydrocotyle acutiloba,26413.205223516266,21402.0848709966,32597.637771497146,NA,NA,13182.733841579506,11470.973854057087,15149.931797330435,NA,NA,634,1322
Hydrocotyle algida,21691.44385779606,15900.762114534116,29590.955027610875,NA,NA,10930.11145718995,9067.321331522022,13175.59311053351,NA,NA,249,492
Hydrocotyle callicarpa,129770.13084418618,59685.926784539435,282148.3684103469,NA,NA,12970.913385224918,10018.643417343485,16793.151232007647,NA,NA,1574,1907
Hydrocotyle capillaris,111505.80099430023,7598.100238608244,1636401.6352669182,NA,NA,11681.25601725196,5391.532096628828,25308.528205907285,NA,NA,182,213
Hydrocotyle comocarpa,18559.337679204164,0,Inf,Ran out of iterations and did not converge,NA,22704.896133435366,0,Inf,Ran out of iterations and did not converge,NA,3,11
Hydrocotyle foveolata,142368.6460155088,55889.927169412535,362656.24943204434,NA,NA,16709.408210989903,11622.524054778665,24022.692613546365,NA,NA,1216,1556
Hydrocotyle geraniifolia,32448.281405035017,25296.360308697593,41622.23154998025,NA,NA,14627.48624815277,12507.46510292234,17106.851962345798,NA,NA,790,1520
Hydrocotyle hirta,64432.06189365854,52232.53549252671,79480.93196552237,NA,NA,14582.242174073786,13216.86691285871,16088.668231686312,NA,NA,5385,7743
Hydrocotyle laxiflora,57854.73318548801,49800.417036002465,67211.68920220519,NA,NA,13963.957972823375,13071.987015554496,14916.792836066476,NA,NA,12196,16205
Hydrocotyle medicaginoides,10517.082138848058,9034.446739631761,12243.03157713729,Ran out of iterations and did not converge,NA,23477.683667545967,0,Inf,Ran out of iterations and did not converge,NA,174,185
Hydrocotyle muscosa,953984.7518918759,7360.458677846443,123645406.71648468,NA,NA,23353.406575875113,4501.644833722135,121151.62764788467,NA,NA,247,279
Hydrocotyle pilifera var. glabrata,191493028.8001042,0.3437994901966869,106659786080715280,NA,NA,373627.86892550625,69.13380424033078,2019240601.2047217,NA,NA,278,301
Hydrocotyle plebeya,16353.06262531262,5889.723471407301,45404.95976180325,NA,NA,6678.520990945002,4590.666930668701,9715.93960095816,NA,NA,18,24
Hydrocotyle pterocarpa,112956.54018222756,16969.330291252707,751896.4950853867,NA,NA,26276.756708108605,9798.968787530679,70463.32711823304,NA,NA,233,327
Hydrocotyle rugulosa,8015.6082462476425,7737.631062764364,8303.571860191425,Ran out of iterations and did not converge,NA,18856.272382660773,0,Inf,Ran out of iterations and did not converge,NA,183,214
Hydrocotyle sibthorpioides,28687.159487951758,25260.82958513442,32578.230129523377,NA,NA,10240.259017452749,9659.651458411006,10855.764847831477,NA,NA,4220,6021
Hydrocotyle tripartita,26586.516660953843,21051.560619534193,33576.74430594387,NA,NA,11737.888676739414,10328.176221463924,13340.01547157942,NA,NA,893,1476
Hydrocotyle verticillata,1493743.9211602747,7508.523166703842,297165081.9295233,NA,NA,24139.506260880622,4775.557603850221,122020.46564139205,NA,NA,307,331
Hymenophyllum australe,137820.83479075678,41052.678616898,462688.01798971044,NA,NA,14821.280784825016,9846.161094259285,22310.254930797317,NA,NA,978,1149
Hymenophyllum cupressiforme,5691757760362764e93,5691757760362764e93,5691757760362764e93,Ran out of iterations and did not converge,NA,15639.404981645272,13073.731994160542,18708.58208575475,NA,NA,1606,2317
Hymenophyllum flabellatum,524829.0607563244,93303.8522689226,2952134.7330919383,NA,NA,29204.14679081615,14872.635386883278,57345.733798579124,NA,NA,1288,1500
Hymenophyllum peltatum,98433.98810613611,98433.98810613611,98433.98810613611,NA,NA,10201.259531412545,6379.361135235747,16312.87112003096,NA,NA,649,740
Hymenophyllum rarum,143846.83590621257,34813.859126861804,594358.4744462679,NA,NA,15096.58629025626,9649.957666139,23617.400770457498,NA,NA,1249,1397
Hymenosporum flavum,22714187391428793e25,22714187391428793e25,22714187391428793e25,NA,NA,11295.796410001696,9037.115108065917,14118.998708152412,NA,NA,805,982
Hypericum gramineum,59311.12170733901,53415.37582270195,65857.61316852289,NA,NA,12513.190465632939,11906.266345536475,13151.05265454665,NA,NA,13411,18971
Hypericum japonicum,21338.358213631913,18717.96688688365,24325.58696170873,NA,NA,10198.295308086039,9512.352544068586,10933.701911183061,NA,NA,1804,3023
Hypocalymma angustifolium,127694.8201771319,41637.616296593515,391616.248728535,NA,NA,13511.963930743541,8706.048241556091,20970.842820999787,NA,NA,391,493
Hypocalymma asperum,15229.940307669589,0,Inf,Ran out of iterations and did not converge,NA,17569.511410982417,0,Inf,Ran out of iterations and did not converge,NA,37,49
Hypocalymma cordifolium,38944.82887605341,7336.962428345462,206720.3847637955,NA,NA,8735.247538329006,5279.218525217521,14453.758485540033,NA,NA,74,97
Hypocalymma robustum,543535.2965868736,7351.15565015587,40188323.12842084,NA,NA,19916.344400866576,4571.591174773693,86766.45813884817,NA,NA,212,244
Hypocalymma xanthopetalum,52047.909763680604,3488.7847553950455,776483.8190659579,NA,NA,14795.197874730065,4355.200910773647,50261.25881148675,NA,NA,55,83
Hypoestes floribunda,3020.910887486521,2718.094436001113,3357.4634012939982,NA,NA,1773.266429834919,1638.1587725520096,1919.5171334222114,NA,NA,139,315
Hypolaena exsulca,52175.10750128273,29011.295072131437,93833.86146678522,NA,NA,8007.742698550398,6618.791942983482,9688.164196513888,NA,NA,510,639
Hypolaena fastigiata,51466.47757104588,39378.73541625602,67264.68703404609,NA,NA,11328.50521834967,10094.768529227535,12713.02359341923,NA,NA,2248,3213
Hypolepis amaurorachis,17373.96056533908,8603.91139684502,35083.40472179253,NA,NA,8572.0468937352,6666.103431219511,11022.929467950475,NA,NA,90,129
Hypolepis dicksonioides,8284.529405577017,6468.050781741318,10611.145426627732,Ran out of iterations and did not converge,NA,8267.562953223782,0,Inf,Ran out of iterations and did not converge,NA,9,10
Hypolepis elegans,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,1,1
Hypolepis elegans subsp. elegans,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,1,1
Hypolepis glandulifera,46531.583476392465,28927.907330066744,74847.73219561757,NA,NA,16691.860438909785,12738.88354823474,21871.47750091889,NA,NA,549,900
Hypolepis muelleri,47124.25889318677,33640.67548975399,66012.22311687704,NA,NA,12391.972632783858,10707.123684338114,14341.94562973866,NA,NA,1694,2226
Hypolepis rugosula,89821.00100164526,49742.31358753508,162192.13862539892,NA,NA,12794.319306345578,10390.384966675261,15754.431336061152,NA,NA,1809,2191
Hypolytrum nemorum,20567.266274537946,10995.9573415,38469.81475739719,NA,NA,1139.3133090607541,890.5238910336063,1457.6080768550426,NA,NA,100,110
Hypoxis exilis,20230.037286238276,5314.957840034245,77000.49951853509,NA,NA,6284.133776629749,3973.168090021069,9939.256640503592,NA,NA,16,22
Hypoxis hygrometrica,36853.57842534945,27311.400509897583,49729.64466839334,NA,NA,10500.510167331739,9159.42313695717,12037.953932857257,NA,NA,1010,1396
Hypoxis hygrometrica var. hygrometrica,19719.902893899816,13952.295594252528,27871.72673613871,NA,NA,9686.749855424252,8218.7608139278,11416.942880555534,NA,NA,315,463
Hypoxis hygrometrica var. splendida,9737.825973875539,7122.4134923954325,13313.640776224198,NA,NA,6948.759768836555,6341.468414136664,7614.208440644748,NA,NA,20,29
Hypoxis hygrometrica var. villosisepala,37481.70229948981,15594.096403064088,90090.3759317233,NA,NA,10357.277094526342,7531.40909525641,14243.442024728842,NA,NA,274,334
Hypoxis pratensis var. tuberculata,77039.08210692447,584.8375619948562,10148151.482666994,NA,NA,11709.347600112795,1744.5471429107308,78592.78654488223,NA,NA,13,17
Hypserpa decumbens,11753.173607760775,8011.5794061179795,17242.179456984148,NA,NA,2286.2952326873897,1877.0853653189,2784.7139973418525,NA,NA,92,121
Hypserpa laurina,111597.14431901318,30604.167218828625,406935.5173466912,NA,NA,899.5134738998996,710.3840011541674,1138.9959351743191,NA,NA,130,134
Hysterobaeckea behrii,175246.3129871125,49282.09019775967,623173.0450623847,NA,NA,21135.109121097565,12619.169870254027,35397.9574055539,NA,NA,1271,1615
Ichnocarpus frutescens,2701.6118308564237,2348.7611477197192,3107.4707156618706,NA,NA,1381.1665418397126,1245.4082243926637,1531.723477438685,NA,NA,116,220
Ilex arnhemensis subsp. ferdinandi,30073.27709835794,13626.799575968704,66369.36210829455,NA,NA,3023.520377752848,2317.1062832083962,3945.2982976804315,NA,NA,80,95
Imperata cylindrica,40970.86681472612,37702.95963982371,44522.02011687679,NA,NA,8455.321121521309,8093.952760422723,8832.82339101649,NA,NA,8951,13193
Indigofera adesmiifolia,63537.27974464572,26035.920096770344,155054.4748311061,NA,NA,12284.842990991709,8943.185167111951,16875.124968708933,NA,NA,669,830
Indigofera australis,27892.94002662448,24616.46719369677,31605.514195314252,NA,NA,11111.050190019616,10438.697611540018,11826.70874464786,NA,NA,4001,5950
Indigofera australis subsp. australis,46884.006560257534,35903.18750691384,61223.25686873855,NA,NA,13326.764438086806,11621.670156567972,15282.024700028433,NA,NA,1577,2450
Indigofera basedowii,14161.014045085421,9298.75101904364,21565.72623295502,NA,NA,6960.690437424138,5839.688026023297,8296.883523526518,NA,NA,54,97
Indigofera brevidens,97079.49784937793,25687.885467873046,366882.2377176271,NA,NA,10689.269045529541,5969.347032036976,19141.201225944773,NA,NA,121,160
Indigofera colutea,3343.6942609136663,3114.940064872175,3589.2476508776017,NA,NA,1921.67336383128,1819.0601909352852,2030.0749451066413,NA,NA,370,849
Indigofera cornuligera,12676.148767054012,0,Inf,Ran out of iterations and did not converge,NA,5256.745968855148,0,Inf,Ran out of iterations and did not converge,NA,1,2
Indigofera coronillifolia,7844083.685364477,376.03555713548155,163627209436.56036,NA,NA,149282.7722185302,1045.924325629034,21306843.655105613,NA,NA,74,91
Indigofera ewartiana,20335.69039251927,10119.87782115756,40864.1597308433,NA,NA,2143.770427109084,1503.6760613035583,3056.344223611128,NA,NA,67,82
Indigofera helmsii,18886.932654782937,11845.232757417134,30114.75016250232,NA,NA,6936.040735467561,5625.094232827022,8552.507583484039,NA,NA,91,143
Indigofera hirsuta,2838.8206324459766,2627.5381972788714,3067.092456180822,NA,NA,1701.9930277656088,1603.5312976304758,1806.500609525546,NA,NA,258,602
Indigofera leucotricha,27194.206720557144,14927.55951307224,49540.90978587515,NA,NA,6141.278877571985,5172.999242751768,7290.8006520506,NA,NA,165,212
Indigofera pratensis,2521.8260914539896,2349.375004050129,2706.935599712547,NA,NA,1780.5616254846507,1682.0755925425947,1884.8140453403894,NA,NA,165,504
Indigofera trita,3070.259300830223,2799.581736785658,3367.107325524107,NA,NA,1995.7293007189844,1855.0917930661733,2147.028765172381,NA,NA,138,372
Ipomoea argillicola,4278.473660457399,3332.277999811327,5493.340250802649,NA,NA,2042.4958610018462,1706.3397847054305,2444.876090684282,NA,NA,46,89
Ipomoea costata,3828.8753617692178,3435.4866560263845,4267.309992384022,NA,NA,3066.9905015025906,2799.970636621674,3359.474779227152,NA,NA,38,199
Ipomoea diamantinensis,7592.289960728494,5476.653996517878,10525.197846062327,NA,NA,2023.8142515323473,1663.8135912265645,2461.7085389271215,NA,NA,77,111
Ipomoea lonchophylla,60128.3321719859,32036.536746087957,112852.90786702036,NA,NA,7508.3545154551075,5704.350143278541,9882.876421283927,NA,NA,288,381
Ipomoea plebeia,5064.683999766774,4431.7059744282515,5788.069913822052,NA,NA,2267.830907764071,2059.1723304565157,2497.6331267377723,NA,NA,200,377
Irenepharsus magicus,7175.830266401611,6523.459018093599,7893.441174288779,NA,NA,6768.973117582722,6351.4775166262425,7213.911557841028,NA,NA,2,14
Isachne globosa,28167.902319062567,20673.369058739892,38379.36229948053,NA,NA,5715.882883511474,4792.041481005088,6817.828532479012,NA,NA,381,575
Iseilema membranaceum,74045.46475298067,42279.540249051526,129678.10951085041,NA,NA,6884.507579194148,5626.930067876195,8423.14442089216,NA,NA,558,686
Iseilema vaginiflorum,14339.821239842157,12439.960681969003,16529.833047517415,NA,NA,3405.439777575314,3131.656161083964,3703.158802299077,NA,NA,799,1196
Isoetes drummondii,210209.49611844943,10378.429719801952,4257679.962322431,NA,NA,14847.26160578286,5365.829331129072,41082.40564262768,NA,NA,171,207
Isoetes drummondii subsp. anomala,55887.87985257904,792.7915833596143,3939818.7114702244,NA,NA,2879.9749860116044,2813.13509857961,2948.402984357353,Ran out of iterations and did not converge,NA,13,14
Isoetes drummondii subsp. drummondii,267650.99407201045,12228.018982279324,5858435.01973221,NA,NA,10075.46951617889,3709.197365602619,27368.47785800076,NA,NA,83,95
Isoetes humilior,11708.374111518442,4657.76109066742,29431.742347186755,NA,NA,6614.4183363399625,5955.676737257209,7346.021595567466,NA,NA,15,18
Isoetes muelleri,28803.687763177953,19010.21161216979,43642.461519340955,NA,NA,5797.463744251437,4698.068804138619,7154.128061364628,NA,NA,229,322
Isoetes pusilla,9153.3560200492,0,Inf,NA,NA,24347.891943741823,0,Inf,Ran out of iterations and did not converge,NA,8,14
Isoetopsis graminifolia,6426263.393438878,382938.8751569504,107841913.89533569,NA,NA,35935.23648207207,14719.047403091237,87732.66269604111,NA,NA,2115,2255
Isolepis alpina,8666.529665089161,7616.236116336648,9861.66070597048,Ran out of iterations and did not converge,NA,5460.392201655565,0,Inf,Ran out of iterations and did not converge,NA,48,50
Isolepis aucklandica,31349.61046828665,19411.70955851303,50629.135653964084,NA,NA,10379.230905246784,8315.360137300686,12955.353996177071,NA,NA,319,472
Isolepis australiensis,24051296087244088e16,24051296087244088e16,24051296087244088e16,NA,NA,8934.654670099748,4760.131748029527,16770.135428915477,NA,NA,124,140
Isolepis cernua,208732.8462864034,78471.49602369683,555225.825001045,NA,NA,14466.725961167971,10553.775254085544,19830.454505321486,NA,NA,1588,1806
Isolepis congrua,223501.46082649572,4608.992515185759,10838139.317213517,NA,NA,18947.230584138764,5147.965432678358,69735.81145857566,NA,NA,269,302
Isolepis cyperoides,39881266097978064e129,39881266097978064e129,39881266097978064e129,Ran out of iterations and did not converge,NA,8003.747293354998,5775.6397122591725,11091.407000321726,NA,NA,69,95
Isolepis gaudichaudiana,14095.31707399712,10048.473673818971,19771.954414745047,NA,NA,8809.276966534564,7315.791774978888,10607.65028038819,NA,NA,83,156
Isolepis habra,21373.039724974486,15287.472200164357,29881.122340188205,NA,NA,10810.11884525397,8821.538793859494,13246.971098722388,NA,NA,199,390
Isolepis inundata,59915.156242065445,44841.532338769975,80055.82682568935,NA,NA,13392.060117866764,11747.275902490743,15267.137308193398,NA,NA,2488,3452
Isolepis levynsiana,307646.90269762074,81239.48485652571,1165032.2119421558,NA,NA,16669.847939795916,10981.210781731681,25305.390804282302,NA,NA,1800,2032
Isolepis marginata,242533.50200010132,81801.4047276585,719089.1133015488,NA,NA,19867.579207182614,13157.917503511993,29998.721564283976,NA,NA,1650,2000
Isolepis montivaga,62392.536373483614,22465.009481159592,173284.0842280179,NA,NA,16813.052338996713,9555.366200914164,29583.243908202978,NA,NA,135,217
Isolepis multicaulis,19815.789767078648,6455.542307404813,60826.10962717297,NA,NA,9298.02673124363,6386.083539227781,13537.765449490991,NA,NA,156,190
Isolepis platycarpa,282895.71895817446,34972.036280683715,2288399.427546795,NA,NA,18049.769997431016,8937.548444742613,36452.29997626521,NA,NA,640,737
Isolepis stellata,699125.3203291663,15789.846802833032,30955095.36151183,NA,NA,32304.76234441121,6087.936936343935,171420.57827484867,NA,NA,163,202
